id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
310,CZ_Balance,CZ_E_Demand,2030,1,1.0,1.0,7,12,6151.435193901622
311,CZ_Balance,CZ_E_Demand,2030,1,1.0,1.0,13,18,6440.908454620984
312,CZ_Balance,CZ_E_Demand,2030,1,1.0,1.0,19,24,5331.437342072443
313,CZ_Solar,CZ_Balance,2030,1,1.0,1.0,1,6,2.2028248667987036
314,CZ_Solar,CZ_Balance,2030,1,1.0,1.0,7,12,543.8530147153336
315,CZ_Solar,CZ_Balance,2030,1,1.0,1.0,13,18,623.497144927459
316,CZ_Solar,CZ_Balance,2030,1,1.0,1.0,19,24,20.6404668688465
317,CZ_Wind_Onshore,CZ_Balance,2030,1,1.0,1.0,1,6,3184.2714300088514
318,CZ_Wind_Onshore,CZ_Balance,2030,1,1.0,1.0,7,12,2201.8684631870037
319,CZ_Wind_Onshore,CZ_Balance,2030,1,1.0,1.0,13,18,2356.0578832357396
320,CZ_Wind_Onshore,CZ_Balance,2030,1,1.0,1.0,19,24,3975.5117725538835
321,CZ_Wind_Offshore,CZ_Balance,2030,1,1.0,1.0,1,6,0.0
322,CZ_Wind_Offshore,CZ_Balance,2030,1,1.0,1.0,7,12,0.0
323,CZ_Wind_Offshore,CZ_Balance,2030,1,1.0,1.0,13,18,0.0
324,CZ_Wind_Offshore,CZ_Balance,2030,1,1.0,1.0,19,24,0.0
325,CZ_Coal,CZ_Balance,2030,1,1.0,1.0,1,6,824.0
326,CZ_Coal,CZ_Balance,2030,1,1.0,1.0,7,12,824.0
327,CZ_Coal,CZ_Balance,2030,1,1.0,1.0,13,18,824.0
328,CZ_Coal,CZ_Balance,2030,1,1.0,1.0,19,24,824.0
329,CZ_Nuclear,CZ_Balance,2030,1,1.0,1.0,1,6,0.0
330,CZ_Nuclear,CZ_Balance,2030,1,1.0,1.0,7,12,0.0
331,CZ_Nuclear,CZ_Balance,2030,1,1.0,1.0,13,18,0.0
332,CZ_Nuclear,CZ_Balance,2030,1,1.0,1.0,19,24,9.536747711536013e-07
333,CZ_CCGT,CZ_Balance,2030,1,1.0,1.0,1,6,0.0
334,CZ_CCGT,CZ_Balance,2030,1,1.0,1.0,7,12,714.0
335,CZ_CCGT,CZ_Balance,2030,1,1.0,1.0,13,18,0.0
336,CZ_CCGT,CZ_Balance,2030,1,1.0,1.0,19,24,714.0
