id,from_asset,to_asset,year,rep_period,time_block_start,time_block_end,var_flow_id,dual_max_transport_flow_limit_simple_method,dual_min_transport_flow_limit_simple_method
1241,FR_Balance,LU_Balance,2030,6,1,6,8381,0.0,0.0
1242,FR_Balance,LU_Balance,2030,6,7,12,8382,0.0,0.0
1243,FR_Balance,LU_Balance,2030,6,13,18,8383,0.0,0.0
1244,FR_Balance,LU_Balance,2030,6,19,24,8384,0.0,0.0
1245,CH_Balance,IT_Balance,2030,6,1,6,8385,0.0,0.0
1246,CH_Balance,IT_Balance,2030,6,7,12,8386,0.0,0.0
1247,CH_Balance,IT_Balance,2030,6,13,18,8387,0.0,0.0
1248,CH_Balance,IT_Balance,2030,6,19,24,8388,0.0,0.0
1249,UK_Balance,IE_Balance,2030,6,1,6,8389,0.0,0.0
1250,UK_Balance,IE_Balance,2030,6,7,12,8390,0.0,0.0
1251,UK_Balance,IE_Balance,2030,6,13,18,8391,0.0,0.0
1252,UK_Balance,IE_Balance,2030,6,19,24,8392,0.0,0.0
1253,UK_Balance,DK_Balance,2030,6,1,6,8393,-1.9116,0.0
1254,UK_Balance,DK_Balance,2030,6,7,12,8394,-1.9116,0.0
1255,UK_Balance,DK_Balance,2030,6,13,18,8395,0.0,0.0
1256,UK_Balance,DK_Balance,2030,6,19,24,8396,0.0,0.0
1257,DK_Balance,SE_Balance,2030,6,1,6,8397,0.0,0.0
1258,DK_Balance,SE_Balance,2030,6,7,12,8398,0.0,0.0
1259,DK_Balance,SE_Balance,2030,6,13,18,8399,-1.9116,0.0
1260,DK_Balance,SE_Balance,2030,6,19,24,8400,-3.564,0.0
1261,DK_Balance,NO_Balance,2030,6,1,6,8401,0.0,1.9116
1262,DK_Balance,NO_Balance,2030,6,7,12,8402,-1.6524,0.0
1263,DK_Balance,NO_Balance,2030,6,13,18,8403,0.0,0.0
1264,DK_Balance,NO_Balance,2030,6,19,24,8404,0.0,0.0
1265,DK_Balance,PL_Balance,2030,6,1,6,8405,0.0,0.0
1266,DK_Balance,PL_Balance,2030,6,7,12,8406,0.0,0.0
1267,DK_Balance,PL_Balance,2030,6,13,18,8407,-1.9116,0.0
1268,DK_Balance,PL_Balance,2030,6,19,24,8408,-3.564,0.0
1269,SE_Balance,FI_Balance,2030,6,1,6,8409,0.0,0.0
1270,SE_Balance,FI_Balance,2030,6,7,12,8410,0.0,0.0
1271,SE_Balance,FI_Balance,2030,6,13,18,8411,0.0,0.0
1272,SE_Balance,FI_Balance,2030,6,19,24,8412,0.0,1.6524
1273,SE_Balance,LT_Balance,2030,6,1,6,8413,0.0,1.9116
1274,SE_Balance,LT_Balance,2030,6,7,12,8414,-1.6524,0.0
1275,SE_Balance,LT_Balance,2030,6,13,18,8415,-1.6524,0.0
1276,SE_Balance,LT_Balance,2030,6,19,24,8416,0.0,0.0
1277,SE_Balance,PL_Balance,2030,6,1,6,8417,0.0,0.0
1278,SE_Balance,PL_Balance,2030,6,7,12,8418,0.0,0.0
1279,SE_Balance,PL_Balance,2030,6,13,18,8419,0.0,0.0
1280,SE_Balance,PL_Balance,2030,6,19,24,8420,0.0,0.0
1281,AT_Balance,CZ_Balance,2030,6,1,6,8421,0.0,0.0
1282,AT_Balance,CZ_Balance,2030,6,7,12,8422,0.0,0.0
1283,AT_Balance,CZ_Balance,2030,6,13,18,8423,0.0,0.0
1284,AT_Balance,CZ_Balance,2030,6,19,24,8424,-1.9116,0.0
1285,AT_Balance,SI_Balance,2030,6,1,6,8425,0.0,0.0
1286,AT_Balance,SI_Balance,2030,6,7,12,8426,0.0,0.0
1287,AT_Balance,SI_Balance,2030,6,13,18,8427,0.0,0.0
1288,AT_Balance,SI_Balance,2030,6,19,24,8428,0.0,0.0
1289,AT_Balance,IT_Balance,2030,6,1,6,8429,-1.9116,0.0
1290,AT_Balance,IT_Balance,2030,6,7,12,8430,-1.9116,0.0
1291,AT_Balance,IT_Balance,2030,6,13,18,8431,0.0,0.0
1292,AT_Balance,IT_Balance,2030,6,19,24,8432,-1.9116,0.0
1293,CZ_Balance,PL_Balance,2030,6,1,6,8433,-1.9116,0.0
1294,CZ_Balance,PL_Balance,2030,6,7,12,8434,-1.9116,0.0
1295,CZ_Balance,PL_Balance,2030,6,13,18,8435,-1.9116,0.0
1296,CZ_Balance,PL_Balance,2030,6,19,24,8436,-1.6524,0.0
1297,CZ_Balance,SK_Balance,2030,6,1,6,8437,0.0,0.0
1298,CZ_Balance,SK_Balance,2030,6,7,12,8438,0.0,0.0
1299,CZ_Balance,SK_Balance,2030,6,13,18,8439,0.0,0.0
1300,CZ_Balance,SK_Balance,2030,6,19,24,8440,0.0,1.9116
1301,PL_Balance,SK_Balance,2030,6,1,6,8441,0.0,1.9116
1302,PL_Balance,SK_Balance,2030,6,7,12,8442,0.0,1.9116
1303,PL_Balance,SK_Balance,2030,6,13,18,8443,0.0,1.9116
1304,PL_Balance,SK_Balance,2030,6,19,24,8444,0.0,3.564
1305,PL_Balance,LT_Balance,2030,6,1,6,8445,0.0,1.9116
1306,PL_Balance,LT_Balance,2030,6,7,12,8446,-1.6524,0.0
1307,PL_Balance,LT_Balance,2030,6,13,18,8447,-1.6524,0.0
1308,PL_Balance,LT_Balance,2030,6,19,24,8448,0.0,0.0
1309,IT_Balance,GR_Balance,2030,6,1,6,8453,0.0,0.0
1310,IT_Balance,GR_Balance,2030,6,7,12,8454,0.0,0.0
1311,IT_Balance,GR_Balance,2030,6,13,18,8455,0.0,0.0
1312,IT_Balance,GR_Balance,2030,6,19,24,8456,0.0,0.0
1313,IT_Balance,MT_Balance,2030,6,1,6,8457,-1.6524,0.0
1314,IT_Balance,MT_Balance,2030,6,7,12,8458,0.0,1.9116
1315,IT_Balance,MT_Balance,2030,6,13,18,8459,0.0,0.0
1316,IT_Balance,MT_Balance,2030,6,19,24,8460,-1.6524,0.0
1317,SI_Balance,HU_Balance,2030,6,1,6,8461,0.0,0.0
1318,SI_Balance,HU_Balance,2030,6,7,12,8462,0.0,0.0
1319,SI_Balance,HU_Balance,2030,6,13,18,8463,0.0,0.0
1320,SI_Balance,HU_Balance,2030,6,19,24,8464,0.0,0.0
1321,SI_Balance,HR_Balance,2030,6,1,6,8465,0.0,0.0
1322,SI_Balance,HR_Balance,2030,6,7,12,8466,0.0,0.0
1323,SI_Balance,HR_Balance,2030,6,13,18,8467,0.0,0.0
1324,SI_Balance,HR_Balance,2030,6,19,24,8468,0.0,0.0
1325,HU_Balance,RO_Balance,2030,6,1,6,8469,-1.9116,0.0
1326,HU_Balance,RO_Balance,2030,6,7,12,8470,0.0,0.0
1327,HU_Balance,RO_Balance,2030,6,13,18,8471,0.0,0.0
1328,HU_Balance,RO_Balance,2030,6,19,24,8472,0.0,0.0
1329,HU_Balance,SK_Balance,2030,6,1,6,8473,0.0,0.0
1330,HU_Balance,SK_Balance,2030,6,7,12,8474,0.0,0.0
1331,HU_Balance,SK_Balance,2030,6,13,18,8475,0.0,0.0
1332,HU_Balance,SK_Balance,2030,6,19,24,8476,0.0,0.0
1333,HU_Balance,HR_Balance,2030,6,1,6,8477,0.0,0.0
1334,HU_Balance,HR_Balance,2030,6,7,12,8478,0.0,0.0
1335,HU_Balance,HR_Balance,2030,6,13,18,8479,0.0,0.0
1336,HU_Balance,HR_Balance,2030,6,19,24,8480,0.0,0.0
1337,RO_Balance,BG_Balance,2030,6,1,6,8481,0.0,0.0
1338,RO_Balance,BG_Balance,2030,6,7,12,8482,0.0,0.0
1339,RO_Balance,BG_Balance,2030,6,13,18,8483,0.0,0.0
1340,RO_Balance,BG_Balance,2030,6,19,24,8484,-1.9116,0.0
1341,GR_Balance,BG_Balance,2030,6,1,6,8485,0.0,0.0
1342,GR_Balance,BG_Balance,2030,6,7,12,8486,0.0,1.9116
1343,GR_Balance,BG_Balance,2030,6,13,18,8487,0.0,0.0
1344,GR_Balance,BG_Balance,2030,6,19,24,8488,0.0,0.0
1345,BE_Balance,FR_Balance,2030,6,1,6,8521,0.0,3.564
1346,BE_Balance,FR_Balance,2030,6,7,12,8522,0.0,3.564
1347,BE_Balance,FR_Balance,2030,6,13,18,8523,0.0,1.9116
1348,BE_Balance,FR_Balance,2030,6,19,24,8524,0.0,3.564
1349,DE_Balance,LU_Balance,2030,6,1,6,8525,0.0,1.9116
1350,DE_Balance,LU_Balance,2030,6,7,12,8526,0.0,1.9116
1351,DE_Balance,LU_Balance,2030,6,13,18,8527,0.0,1.9116
1352,DE_Balance,LU_Balance,2030,6,19,24,8528,0.0,1.9116
1353,NO_Balance,SE_Balance,2030,6,1,6,8529,-1.9116,0.0
1354,NO_Balance,SE_Balance,2030,6,7,12,8530,0.0,1.6524
1355,NO_Balance,SE_Balance,2030,6,13,18,8531,-1.9116,0.0
1356,NO_Balance,SE_Balance,2030,6,19,24,8532,-3.564,0.0
1357,LT_Balance,LV_Balance,2030,6,1,6,8533,0.0,0.0
1358,LT_Balance,LV_Balance,2030,6,7,12,8534,0.0,3.564
1359,LT_Balance,LV_Balance,2030,6,13,18,8535,0.0,3.564
1360,LT_Balance,LV_Balance,2030,6,19,24,8536,0.0,3.564
1361,FI_Balance,EE_Balance,2030,6,1,6,8537,0.0,1.9116
1362,FI_Balance,EE_Balance,2030,6,7,12,8538,0.0,1.9116
1363,FI_Balance,EE_Balance,2030,6,13,18,8539,0.0,1.9116
1364,FI_Balance,EE_Balance,2030,6,19,24,8540,0.0,1.9116
1365,DE_Balance,DK_Balance,2030,6,1,6,8545,0.0,0.0
1366,DE_Balance,DK_Balance,2030,6,7,12,8546,0.0,0.0
1367,DE_Balance,DK_Balance,2030,6,13,18,8547,0.0,1.9116
1368,DE_Balance,DK_Balance,2030,6,19,24,8548,0.0,1.9116
1369,BE_Balance,LU_Balance,2030,6,1,6,8561,0.0,3.564
1370,BE_Balance,LU_Balance,2030,6,7,12,8562,0.0,3.564
1371,BE_Balance,LU_Balance,2030,6,13,18,8563,0.0,1.9116
1372,BE_Balance,LU_Balance,2030,6,19,24,8564,0.0,3.564
1373,BE_Balance,UK_Balance,2030,6,1,6,8565,0.0,3.564
1374,BE_Balance,UK_Balance,2030,6,7,12,8566,0.0,3.564
1375,BE_Balance,UK_Balance,2030,6,13,18,8567,0.0,1.9116
1376,BE_Balance,UK_Balance,2030,6,19,24,8568,0.0,3.564
1377,FR_Balance,IE_Balance,2030,6,1,6,8569,0.0,0.0
1378,FR_Balance,IE_Balance,2030,6,7,12,8570,0.0,0.0
1379,FR_Balance,IE_Balance,2030,6,13,18,8571,0.0,0.0
1380,FR_Balance,IE_Balance,2030,6,19,24,8572,0.0,0.0
1381,CH_Balance,AT_Balance,2030,6,1,6,8573,0.0,1.9116
1382,CH_Balance,AT_Balance,2030,6,7,12,8574,0.0,1.9116
1383,CH_Balance,AT_Balance,2030,6,13,18,8575,0.0,0.0
1384,CH_Balance,AT_Balance,2030,6,19,24,8576,0.0,1.9116
1385,UK_Balance,NO_Balance,2030,6,1,6,8577,0.0,0.0
1386,UK_Balance,NO_Balance,2030,6,7,12,8578,-3.564,0.0
1387,UK_Balance,NO_Balance,2030,6,13,18,8579,0.0,0.0
1388,UK_Balance,NO_Balance,2030,6,19,24,8580,0.0,0.0
1389,IT_Balance,SI_Balance,2030,6,1,6,8581,0.0,1.9116
1390,IT_Balance,SI_Balance,2030,6,7,12,8582,0.0,1.9116
1391,IT_Balance,SI_Balance,2030,6,13,18,8583,0.0,0.0
1392,IT_Balance,SI_Balance,2030,6,19,24,8584,0.0,1.9116
1393,LV_Balance,EE_Balance,2030,6,1,6,8585,0.0,0.0
1394,LV_Balance,EE_Balance,2030,6,7,12,8586,0.0,0.0
1395,LV_Balance,EE_Balance,2030,6,13,18,8587,0.0,0.0
1396,LV_Balance,EE_Balance,2030,6,19,24,8588,0.0,0.0
1397,DE_Balance,CZ_Balance,2030,6,1,6,8593,0.0,1.9116
1398,DE_Balance,CZ_Balance,2030,6,7,12,8594,0.0,1.9116
1399,DE_Balance,CZ_Balance,2030,6,13,18,8595,0.0,1.9116
1400,DE_Balance,CZ_Balance,2030,6,19,24,8596,0.0,0.0
1401,FR_Balance,ES_Balance,2030,6,1,6,8597,0.0,0.0
1402,FR_Balance,ES_Balance,2030,6,7,12,8598,0.0,0.0
1403,FR_Balance,ES_Balance,2030,6,13,18,8599,0.0,0.0
1404,FR_Balance,ES_Balance,2030,6,19,24,8600,0.0,0.0
1405,AT_Balance,HU_Balance,2030,6,1,6,8601,0.0,0.0
1406,AT_Balance,HU_Balance,2030,6,7,12,8602,0.0,0.0
1407,AT_Balance,HU_Balance,2030,6,13,18,8603,0.0,0.0
1408,AT_Balance,HU_Balance,2030,6,19,24,8604,0.0,0.0
1409,GR_Balance,CY_Balance,2030,6,1,6,8605,0.0,0.0
1410,GR_Balance,CY_Balance,2030,6,7,12,8606,0.0,1.9116
1411,GR_Balance,CY_Balance,2030,6,13,18,8607,-1.9116,0.0
1412,GR_Balance,CY_Balance,2030,6,19,24,8608,0.0,0.0
1413,NL_Balance,BE_Balance,2030,7,1,6,9377,-3.3966000000000003,0.0
1414,NL_Balance,BE_Balance,2030,7,7,12,9378,0.0,0.0
1415,NL_Balance,BE_Balance,2030,7,13,18,9379,0.0,3.9959999999999987
1416,NL_Balance,BE_Balance,2030,7,19,24,9380,-3.9959999999999987,0.0
1417,NL_Balance,NO_Balance,2030,7,1,6,9381,0.0,3.9294000000000002
1418,NL_Balance,NO_Balance,2030,7,7,12,9382,0.0,11.322
1419,NL_Balance,NO_Balance,2030,7,13,18,9383,0.0,11.322
1420,NL_Balance,NO_Balance,2030,7,19,24,9384,0.0,7.3260000000000005
1421,NL_Balance,DK_Balance,2030,7,1,6,9385,0.0,3.9294000000000002
1422,NL_Balance,DK_Balance,2030,7,7,12,9386,0.0,11.322
1423,NL_Balance,DK_Balance,2030,7,13,18,9387,0.0,11.322
1424,NL_Balance,DK_Balance,2030,7,19,24,9388,0.0,7.3260000000000005
1425,NL_Balance,DE_Balance,2030,7,1,6,9389,-3.3966000000000003,0.0
1426,NL_Balance,DE_Balance,2030,7,7,12,9390,0.0,3.9959999999999987
1427,NL_Balance,DE_Balance,2030,7,13,18,9391,0.0,7.392599999999999
1428,NL_Balance,DE_Balance,2030,7,19,24,9392,0.0,0.0
1429,BE_Balance,FR_Balance,2030,7,1,6,9393,0.0,0.0
1430,BE_Balance,FR_Balance,2030,7,7,12,9394,0.0,0.0
1431,BE_Balance,FR_Balance,2030,7,13,18,9395,0.0,0.0
1432,BE_Balance,FR_Balance,2030,7,19,24,9396,0.0,0.0
1433,BE_Balance,DE_Balance,2030,7,1,6,9397,0.0,0.0
1434,BE_Balance,DE_Balance,2030,7,7,12,9398,0.0,3.9959999999999987
1435,BE_Balance,DE_Balance,2030,7,13,18,9399,0.0,3.3966000000000003
1436,BE_Balance,DE_Balance,2030,7,19,24,9400,0.0,3.9959999999999987
1437,DE_Balance,SE_Balance,2030,7,1,6,9401,0.0,7.3260000000000005
1438,DE_Balance,SE_Balance,2030,7,7,12,9402,0.0,7.3260000000000005
1439,DE_Balance,SE_Balance,2030,7,13,18,9403,0.0,3.9294000000000002
1440,DE_Balance,SE_Balance,2030,7,19,24,9404,0.0,7.3260000000000005
1441,DE_Balance,CH_Balance,2030,7,1,6,9405,-3.9959999999999987,0.0
1442,DE_Balance,CH_Balance,2030,7,7,12,9406,0.0,0.0
1443,DE_Balance,CH_Balance,2030,7,13,18,9407,0.0,0.0
1444,DE_Balance,CH_Balance,2030,7,19,24,9408,0.0,0.0
1445,DE_Balance,NO_Balance,2030,7,1,6,9409,0.0,7.3260000000000005
1446,DE_Balance,NO_Balance,2030,7,7,12,9410,0.0,7.3260000000000005
1447,DE_Balance,NO_Balance,2030,7,13,18,9411,0.0,3.9294000000000002
1448,DE_Balance,NO_Balance,2030,7,19,24,9412,0.0,7.3260000000000005
1449,DE_Balance,DK_Balance,2030,7,1,6,9413,0.0,7.3260000000000005
1450,DE_Balance,DK_Balance,2030,7,7,12,9414,0.0,7.3260000000000005
1451,DE_Balance,DK_Balance,2030,7,13,18,9415,0.0,3.9294000000000002
1452,DE_Balance,DK_Balance,2030,7,19,24,9416,0.0,7.3260000000000005
1453,DE_Balance,LU_Balance,2030,7,1,6,9417,0.0,0.0
1454,DE_Balance,LU_Balance,2030,7,7,12,9418,0.0,0.0
1455,DE_Balance,LU_Balance,2030,7,13,18,9419,-3.3966000000000003,0.0
1456,DE_Balance,LU_Balance,2030,7,19,24,9420,0.0,0.0
1457,FR_Balance,CH_Balance,2030,7,1,6,9421,-3.9959999999999987,0.0
1458,FR_Balance,CH_Balance,2030,7,7,12,9422,0.0,3.9959999999999987
1459,FR_Balance,CH_Balance,2030,7,13,18,9423,0.0,3.3966000000000003
1460,FR_Balance,CH_Balance,2030,7,19,24,9424,0.0,3.9959999999999987
1461,FR_Balance,UK_Balance,2030,7,1,6,9425,0.0,7.3260000000000005
1462,FR_Balance,UK_Balance,2030,7,7,12,9426,0.0,0.0
1463,FR_Balance,UK_Balance,2030,7,13,18,9427,-3.9959999999999987,0.0
1464,FR_Balance,UK_Balance,2030,7,19,24,9428,0.0,3.9959999999999987
1465,FR_Balance,LU_Balance,2030,7,1,6,9429,0.0,0.0
1466,FR_Balance,LU_Balance,2030,7,7,12,9430,0.0,3.9959999999999987
1467,FR_Balance,LU_Balance,2030,7,13,18,9431,0.0,0.0
1468,FR_Balance,LU_Balance,2030,7,19,24,9432,0.0,3.9959999999999987
1469,CH_Balance,IT_Balance,2030,7,1,6,9433,0.0,7.392599999999999
1470,CH_Balance,IT_Balance,2030,7,7,12,9434,0.0,3.3966000000000003
1471,CH_Balance,IT_Balance,2030,7,13,18,9435,0.0,0.0
1472,CH_Balance,IT_Balance,2030,7,19,24,9436,0.0,0.0
1473,UK_Balance,IE_Balance,2030,7,1,6,9437,0.0,0.0
1474,UK_Balance,IE_Balance,2030,7,7,12,9438,0.0,3.9959999999999987
1475,UK_Balance,IE_Balance,2030,7,13,18,9439,0.0,0.0
1476,UK_Balance,IE_Balance,2030,7,19,24,9440,-3.9959999999999987,0.0
1477,UK_Balance,DK_Balance,2030,7,1,6,9441,0.0,0.0
1478,UK_Balance,DK_Balance,2030,7,7,12,9442,0.0,11.322
1479,UK_Balance,DK_Balance,2030,7,13,18,9443,0.0,11.322
1480,UK_Balance,DK_Balance,2030,7,19,24,9444,0.0,7.3260000000000005
1481,DK_Balance,SE_Balance,2030,7,1,6,9445,0.0,0.0
1482,DK_Balance,SE_Balance,2030,7,7,12,9446,0.0,0.0
1483,DK_Balance,SE_Balance,2030,7,13,18,9447,0.0,0.0
1484,DK_Balance,SE_Balance,2030,7,19,24,9448,0.0,0.0
1485,DK_Balance,NO_Balance,2030,7,1,6,9449,0.0,0.0
1486,DK_Balance,NO_Balance,2030,7,7,12,9450,0.0,0.0
1487,DK_Balance,NO_Balance,2030,7,13,18,9451,0.0,0.0
1488,DK_Balance,NO_Balance,2030,7,19,24,9452,0.0,0.0
1489,NO_Balance,SE_Balance,2030,7,1,6,9453,0.0,0.0
1490,NO_Balance,SE_Balance,2030,7,7,12,9454,0.0,0.0
1491,NO_Balance,SE_Balance,2030,7,13,18,9455,0.0,0.0
1492,NO_Balance,SE_Balance,2030,7,19,24,9456,0.0,0.0
1493,SE_Balance,FI_Balance,2030,7,1,6,9457,0.0,0.0
1494,SE_Balance,FI_Balance,2030,7,7,12,9458,0.0,0.0
1495,SE_Balance,FI_Balance,2030,7,13,18,9459,0.0,0.0
1496,SE_Balance,FI_Balance,2030,7,19,24,9460,0.0,0.0
1497,SE_Balance,LT_Balance,2030,7,1,6,9461,0.0,0.0
1498,SE_Balance,LT_Balance,2030,7,7,12,9462,0.0,0.0
1499,SE_Balance,LT_Balance,2030,7,13,18,9463,0.0,0.0
1500,SE_Balance,LT_Balance,2030,7,19,24,9464,0.0,0.0
1501,SE_Balance,PL_Balance,2030,7,1,6,9465,0.0,0.0
1502,SE_Balance,PL_Balance,2030,7,7,12,9466,0.0,0.0
1503,SE_Balance,PL_Balance,2030,7,13,18,9467,-3.9294000000000002,0.0
1504,SE_Balance,PL_Balance,2030,7,19,24,9468,-3.9294000000000002,0.0
1505,AT_Balance,CZ_Balance,2030,7,1,6,9469,0.0,0.0
1506,AT_Balance,CZ_Balance,2030,7,7,12,9470,0.0,0.0
1507,AT_Balance,CZ_Balance,2030,7,13,18,9471,0.0,0.0
1508,AT_Balance,CZ_Balance,2030,7,19,24,9472,0.0,0.0
1509,AT_Balance,SI_Balance,2030,7,1,6,9473,0.0,0.0
1510,AT_Balance,SI_Balance,2030,7,7,12,9474,0.0,0.0
1511,AT_Balance,SI_Balance,2030,7,13,18,9475,0.0,0.0
1512,AT_Balance,SI_Balance,2030,7,19,24,9476,0.0,0.0
1513,AT_Balance,IT_Balance,2030,7,1,6,9477,0.0,0.0
1514,AT_Balance,IT_Balance,2030,7,7,12,9478,0.0,0.0
1515,AT_Balance,IT_Balance,2030,7,13,18,9479,0.0,0.0
1516,AT_Balance,IT_Balance,2030,7,19,24,9480,-3.3966000000000003,0.0
1517,CZ_Balance,SK_Balance,2030,7,1,6,9481,0.0,3.9294000000000002
1518,CZ_Balance,SK_Balance,2030,7,7,12,9482,0.0,3.9294000000000002
1519,CZ_Balance,SK_Balance,2030,7,13,18,9483,0.0,3.9294000000000002
1520,CZ_Balance,SK_Balance,2030,7,19,24,9484,0.0,3.9294000000000002
1521,PL_Balance,SK_Balance,2030,7,1,6,9485,0.0,0.0
1522,PL_Balance,SK_Balance,2030,7,7,12,9486,0.0,0.0
1523,PL_Balance,SK_Balance,2030,7,13,18,9487,0.0,3.9294000000000002
1524,PL_Balance,SK_Balance,2030,7,19,24,9488,0.0,3.9294000000000002
1525,PL_Balance,LT_Balance,2030,7,1,6,9489,0.0,0.0
1526,PL_Balance,LT_Balance,2030,7,7,12,9490,0.0,0.0
1527,PL_Balance,LT_Balance,2030,7,13,18,9491,0.0,3.9294000000000002
1528,PL_Balance,LT_Balance,2030,7,19,24,9492,0.0,3.9294000000000002
1529,IT_Balance,GR_Balance,2030,7,1,6,9497,0.0,0.0
1530,IT_Balance,GR_Balance,2030,7,7,12,9498,0.0,3.9294000000000002
1531,IT_Balance,GR_Balance,2030,7,13,18,9499,0.0,3.9294000000000002
1532,IT_Balance,GR_Balance,2030,7,19,24,9500,0.0,3.3966000000000003
1533,IT_Balance,MT_Balance,2030,7,1,6,9501,-3.3966000000000003,0.0
1534,IT_Balance,MT_Balance,2030,7,7,12,9502,0.0,3.9294000000000002
1535,IT_Balance,MT_Balance,2030,7,13,18,9503,0.0,3.9294000000000002
1536,IT_Balance,MT_Balance,2030,7,19,24,9504,0.0,0.0
1537,LT_Balance,LV_Balance,2030,7,1,6,9505,0.0,0.0
1538,LT_Balance,LV_Balance,2030,7,7,12,9506,0.0,0.0
1539,LT_Balance,LV_Balance,2030,7,13,18,9507,0.0,0.0
1540,LT_Balance,LV_Balance,2030,7,19,24,9508,0.0,0.0
1541,SI_Balance,HR_Balance,2030,7,1,6,9509,0.0,0.0
1542,SI_Balance,HR_Balance,2030,7,7,12,9510,0.0,0.0
1543,SI_Balance,HR_Balance,2030,7,13,18,9511,0.0,0.0
1544,SI_Balance,HR_Balance,2030,7,19,24,9512,0.0,0.0
1545,HU_Balance,RO_Balance,2030,7,1,6,9513,0.0,0.0
1546,HU_Balance,RO_Balance,2030,7,7,12,9514,0.0,3.9294000000000002
1547,HU_Balance,RO_Balance,2030,7,13,18,9515,0.0,0.0
1548,HU_Balance,RO_Balance,2030,7,19,24,9516,0.0,0.0
1549,HU_Balance,SK_Balance,2030,7,1,6,9517,0.0,3.9294000000000002
1550,HU_Balance,SK_Balance,2030,7,7,12,9518,0.0,3.9294000000000002
1551,HU_Balance,SK_Balance,2030,7,13,18,9519,0.0,3.9294000000000002
1552,HU_Balance,SK_Balance,2030,7,19,24,9520,0.0,3.9294000000000002
1553,HU_Balance,HR_Balance,2030,7,1,6,9521,0.0,0.0
1554,HU_Balance,HR_Balance,2030,7,7,12,9522,0.0,0.0
1555,HU_Balance,HR_Balance,2030,7,13,18,9523,0.0,0.0
1556,HU_Balance,HR_Balance,2030,7,19,24,9524,0.0,0.0
1557,RO_Balance,BG_Balance,2030,7,1,6,9525,0.0,0.0
1558,RO_Balance,BG_Balance,2030,7,7,12,9526,0.0,0.0
1559,RO_Balance,BG_Balance,2030,7,13,18,9527,0.0,3.9294000000000002
1560,RO_Balance,BG_Balance,2030,7,19,24,9528,0.0,0.0
1561,NL_Balance,UK_Balance,2030,7,1,6,9661,0.0,3.9294000000000002
1562,NL_Balance,UK_Balance,2030,7,7,12,9662,0.0,0.0
1563,NL_Balance,UK_Balance,2030,7,13,18,9663,0.0,0.0
1564,NL_Balance,UK_Balance,2030,7,19,24,9664,0.0,0.0
1565,DE_Balance,FR_Balance,2030,7,1,6,9665,0.0,0.0
1566,DE_Balance,FR_Balance,2030,7,7,12,9666,-3.9959999999999987,0.0
1567,DE_Balance,FR_Balance,2030,7,13,18,9667,-3.3966000000000003,0.0
1568,DE_Balance,FR_Balance,2030,7,19,24,9668,-3.9959999999999987,0.0
1569,FR_Balance,IT_Balance,2030,7,1,6,9669,0.0,3.3966000000000003
1570,FR_Balance,IT_Balance,2030,7,7,12,9670,0.0,7.392599999999999
1571,FR_Balance,IT_Balance,2030,7,13,18,9671,0.0,3.3966000000000003
1572,FR_Balance,IT_Balance,2030,7,19,24,9672,0.0,3.9959999999999987
1573,DK_Balance,PL_Balance,2030,7,1,6,9673,0.0,0.0
1574,DK_Balance,PL_Balance,2030,7,7,12,9674,0.0,0.0
1575,DK_Balance,PL_Balance,2030,7,13,18,9675,-3.9294000000000002,0.0
1576,DK_Balance,PL_Balance,2030,7,19,24,9676,-3.9294000000000002,0.0
1577,FI_Balance,EE_Balance,2030,7,1,6,9677,0.0,0.0
1578,FI_Balance,EE_Balance,2030,7,7,12,9678,0.0,0.0
1579,FI_Balance,EE_Balance,2030,7,13,18,9679,0.0,0.0
1580,FI_Balance,EE_Balance,2030,7,19,24,9680,0.0,0.0
1581,DE_Balance,AT_Balance,2030,7,1,6,9709,0.0,3.3966000000000003
1582,DE_Balance,AT_Balance,2030,7,7,12,9710,0.0,3.3966000000000003
1583,DE_Balance,AT_Balance,2030,7,13,18,9711,0.0,0.0
1584,DE_Balance,AT_Balance,2030,7,19,24,9712,0.0,3.3966000000000003
1585,SI_Balance,HU_Balance,2030,7,1,6,9713,0.0,0.0
1586,SI_Balance,HU_Balance,2030,7,7,12,9714,0.0,0.0
1587,SI_Balance,HU_Balance,2030,7,13,18,9715,0.0,0.0
1588,SI_Balance,HU_Balance,2030,7,19,24,9716,0.0,0.0
1589,GR_Balance,BG_Balance,2030,7,1,6,9749,0.0,0.0
1590,GR_Balance,BG_Balance,2030,7,7,12,9750,0.0,0.0
1591,GR_Balance,BG_Balance,2030,7,13,18,9751,0.0,0.0
1592,GR_Balance,BG_Balance,2030,7,19,24,9752,0.0,0.0
1593,CZ_Balance,PL_Balance,2030,7,1,6,9769,0.0,3.9294000000000002
1594,CZ_Balance,PL_Balance,2030,7,7,12,9770,0.0,3.9294000000000002
1595,CZ_Balance,PL_Balance,2030,7,13,18,9771,0.0,0.0
1596,CZ_Balance,PL_Balance,2030,7,19,24,9772,0.0,0.0
1597,DE_Balance,PL_Balance,2030,7,1,6,9777,0.0,7.3260000000000005
1598,DE_Balance,PL_Balance,2030,7,7,12,9778,0.0,7.3260000000000005
1599,DE_Balance,PL_Balance,2030,7,13,18,9779,0.0,0.0
1600,DE_Balance,PL_Balance,2030,7,19,24,9780,0.0,3.3966000000000003
1601,BE_Balance,LU_Balance,2030,7,1,6,9897,0.0,0.0
