id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
438,BE_Balance,2030,9,6,6,0.0
439,BE_Balance,2030,9,7,7,0.0
440,BE_Balance,2030,9,8,8,0.0
441,BE_Balance,2030,9,9,9,0.0
442,BE_Balance,2030,9,10,10,0.0
443,BE_Balance,2030,9,11,11,0.0
444,BE_Balance,2030,9,12,12,0.0
445,BE_Balance,2030,9,13,13,0.0
446,BE_Balance,2030,9,14,14,0.0
447,BE_Balance,2030,9,15,15,0.0
448,BE_Balance,2030,9,16,16,0.0
449,BE_Balance,2030,9,17,17,0.0
450,BE_Balance,2030,9,18,18,0.0
451,BE_Balance,2030,9,19,19,0.7611
452,BE_Balance,2030,9,20,20,0.7611
453,BE_Balance,2030,9,21,21,0.7611
454,BE_Balance,2030,9,22,22,0.7611
455,BE_Balance,2030,9,23,23,0.0
456,BE_Balance,2030,9,24,24,0.0
457,BE_Balance,2030,10,1,1,0.8142
458,BE_Balance,2030,10,2,2,0.8142
459,BE_Balance,2030,10,3,3,0.8142
460,BE_Balance,2030,10,4,4,0.8142
461,BE_Balance,2030,10,5,5,1.518
462,BE_Balance,2030,10,6,6,1.518
463,BE_Balance,2030,10,7,7,1.5644685861208245
464,BE_Balance,2030,10,8,8,1.5644685861208245
465,BE_Balance,2030,10,9,9,1.966304913420537
466,BE_Balance,2030,10,10,10,1.966304913420537
467,BE_Balance,2030,10,11,11,2.414609826841074
468,BE_Balance,2030,10,12,12,2.414609826841074
469,BE_Balance,2030,10,13,13,2.414609826841074
470,BE_Balance,2030,10,14,14,2.414609826841074
471,BE_Balance,2030,10,15,15,2.414609826841074
472,BE_Balance,2030,10,16,16,2.414609826841074
473,BE_Balance,2030,10,17,17,6.535212419154717
474,BE_Balance,2030,10,18,18,10.280887645437694
475,BE_Balance,2030,10,19,19,2.3459999999999996
476,BE_Balance,2030,10,20,20,2.3459999999999996
477,BE_Balance,2030,10,21,21,1.518
478,BE_Balance,2030,10,22,22,1.518
479,BE_Balance,2030,10,23,23,0.8142
480,BE_Balance,2030,10,24,24,0.8142
481,BG_Balance,2030,1,1,4,5.1039
482,BG_Balance,2030,1,5,5,3.8637000000000015
483,BG_Balance,2030,1,6,8,1.2401999999999989
484,BG_Balance,2030,1,9,10,7.504800000000002
485,BG_Balance,2030,1,11,12,-2.4009000000000027
486,BG_Balance,2030,1,13,15,7.091400000000003
487,BG_Balance,2030,1,16,16,-0.49162325081120173
488,BG_Balance,2030,1,17,20,14.0066232508112
489,BG_Balance,2030,1,21,24,0.0
490,BG_Balance,2030,2,1,4,0.0
491,BG_Balance,2030,2,5,5,0.0
492,BG_Balance,2030,2,6,8,0.0
493,BG_Balance,2030,2,9,10,0.0
494,BG_Balance,2030,2,11,12,0.0
495,BG_Balance,2030,2,13,15,0.0
496,BG_Balance,2030,2,16,16,0.0
497,BG_Balance,2030,2,17,20,0.0
498,BG_Balance,2030,2,21,24,0.0
499,BG_Balance,2030,3,1,4,2.7664423976523507
500,BG_Balance,2030,3,5,5,29.842103879011475
501,BG_Balance,2030,3,6,8,-26.014103879011476
502,BG_Balance,2030,3,9,10,33.409103879011475
503,BG_Balance,2030,3,11,12,-27.49310387901148
504,BG_Balance,2030,3,13,15,32.27810387901148
505,BG_Balance,2030,3,16,16,-19.753394623678716
506,BG_Balance,2030,3,17,20,27.148394623678715
507,BG_Balance,2030,3,21,24,27.14839462367872
508,BG_Balance,2030,4,1,4,0.0
509,BG_Balance,2030,4,5,5,0.0
510,BG_Balance,2030,4,6,8,0.0
511,BG_Balance,2030,4,9,10,2.0355
512,BG_Balance,2030,4,11,12,-0.4070999999999998
513,BG_Balance,2030,4,13,15,2.8497
